id;imagem;codigo;descricao;fornecedor;linha;cor;medida;sistema;valor;observacao;estoque;nescessario;material;peso_kg_m
143;;1510X S/ CILIN;CARCAÃ‡A 1510X;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;38.0;nan;0;0;ACESSORIO;0.0
145;;1511 AX;Batedeira para 1510BS VIDRO ALVENARIA;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;6.15;nan;0;0;ACESSORIO;0.0
146;;1511BS-90;Contra fechadura blindex de seguranÃ§a 90Âº;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;39.63;nan;0;0;ACESSORIO;0.0
147;;1511-BSJ;Contra fechadura blindex para janela de correr;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;50.48;nan;0;0;ACESSORIO;0.0
148;1511-C.JPG;1511-C;Batedeira para 1510 na alvenaria;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;3.73;nan;0;0;ACESSORIO;0.0
149;;1511-P;Contra fechadura de pressÃ£o para porta de correr;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;44.71;nan;0;0;ACESSORIO;0.0
150;;1511X;Contra fechadura blindex de seguranÃ§a VIDRO VIDRO;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;35.12;nan;0;0;ACESSORIO;0.0
153;;1520 R;Fechadura para porta de abrir com rolete;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;165.27;nan;0;0;ACESSORIO;0.0
154;;1520 S/ CILINDRO;CARCAÃ‡A 1520;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;26.9;nan;0;0;ACESSORIO;0.0
155;1520-BX.JPG;1520-BX;Fechadura de Centro Mod. Blindex (use contra 1504BX/1511D);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;109.14;nan;0;0;ACESSORIO;0.0
156;1520-H.JPG;1520-H;Fechadura com puxador Barra Tubolar Embutido;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;227.59;nan;0;0;ACESSORIO;0.0
157;;1520-MC;Fechadura c/ maÃ§aneta (use contra1504MC/1504AMC);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;132.84;nan;0;0;ACESSORIO;0.0
158;1520-P.JPG;1520-P;Fechadura de PressÃ£o p/ vidro s/ recorte (use contra 1504P);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;92.41;nan;0;0;ACESSORIO;0.0
159;1520-Q.JPG;1520-Q;Fechadura com Puxador Barra Chata Embutido;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;240.63;nan;0;0;ACESSORIO;0.0
160;;1520T;Fechadura Tetra-Chave (use contra 1504/1504A/1504B);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;141.19;nan;0;0;ACESSORIO;0.0
161;1520-X.JPG;1520-X;Fechadura com Puxador Embutido;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;68.49;nan;0;0;ACESSORIO;0.0
163;;1521 L;Trinco com ferrolho lateral;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;19.51;nan;0;0;ACESSORIO;0.0
164;;1521A;Trinco para porta com mola;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;23.5;nan;0;0;ACESSORIO;0.0
168;;1570 cadeado;Bate fecha 1570 com porta cadeado;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;27.5;nan;0;0;ACESSORIO;0.0
169;;1570 Z botÃ£o;Bate fecha 1570 acionamento por botÃ£o;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;45.64;nan;0;0;ACESSORIO;0.0
170;;1571 cadeado;Bate fecha 1571 com porta cadeado;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;20.0;nan;0;0;ACESSORIO;0.0
171;;1571 Z botÃ£o;Bate fecha 1571 acionamento por botÃ£o;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;29.63;nan;0;0;ACESSORIO;0.0
189;1651-E.JPG;1651-E;Puxador para janela (permite transpasse);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;8.5;nan;0;0;ACESSORIO;0.0
193;;1671M;Mini puxador para transpasse portas e janelas com um furo;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;7.21;nan;0;0;ACESSORIO;0.0
195;;1702F;Fixador de porta com furo vitragem;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;47.92;nan;0;0;ACESSORIO;0.0
197;;1710M;Conjunto mÃ£o de amigo mini para portas de correr;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;17.6;nan;0;0;ACESSORIO;0.0
199;1800A.jpg;1800A;Trinco de pressÃ£o para janela de correr pino p/ vidro s/ recorte;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;10.6;nan;0;0;ACESSORIO;0.0
200;;1800B;Trinco para janela de correr com pino atrÃ¡s e parafuso c/ recorte;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;10.64;nan;0;0;ACESSORIO;0.0
204;;1810D;Trinco direito para janela de correr (perm. Transp.);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;10.71;nan;0;0;ACESSORIO;0.0
205;;1810E;Trinco esquerdo para janela de correr (perm. Tranp.);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;10.71;nan;0;0;ACESSORIO;0.0
301;;25-001;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.322
276;;25-002;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.351
279;;25-003;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.242
283;;25-004;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.472
280;;25-005;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.422
257;;25-011;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.425
264;;25-012;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.425
256;;25-013;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.479
259;;25-014;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.499
258;;25-015;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.519
260;;25-016;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.428
277;;25-017;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.338
281;;25-018;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.425
286;;25-020;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.224
289;;25-021;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.225
273;;25-023;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.568
247;;25-024;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1187
274;;25-026;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.488
278;;25-027;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.271
290;;25-032;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.150
253;;25-115;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.873
252;;25-122;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.886
296;;25-500;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.480
297;;25-502;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.700
298;;25-503;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.629
263;;25-504;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.652
292;;25-505;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.630
262;;25-506;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.786
261;;25-507;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.746
267;;25-508;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.756
291;;25-510;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.173
239;;25-514;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.472
242;;25-515;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.685
243;;25-516;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.833
37;25-517.jpg;25-517;MARCO 700;ALUITA;LINHA 25;BRANCA;BR;PORTAS;170.1;nan;0;0;PERFIL;0.567
38;25-517.jpg;25-517;MARCO 700;ALUITA;LINHA 25;PRETA;BR;PORTAS;173502;nan;0;0;PERFIL;0.567
344;;25-517;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.577
559;;25-518;;ALUITA;Portões;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.366
284;;25-523;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.439
285;;25-524;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.430
282;;25-525;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.240
238;;25-530;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1323
293;;25-538;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1041
265;;25-540;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.560
294;;25-541;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.832
295;;25-542;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.704
268;;25-544;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.153
299;;25-545;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.602
266;;25-546;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.604
300;;25-549;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.555
270;;25-554;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.290
275;;25-561;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.575
240;;25-584;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.927
250;;25-661;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1190
272;;25-669;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.634
244;;25-670;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.729
251;;25-671;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1127
287;;25-677;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.211
249;;25-695;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.878
245;;25-701;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1327
248;;25-803;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.925
241;;25-814;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.655
1038;;25H-535;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1903
1037;;25H-551;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1283
315;;30-001;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.500
316;;30-002;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.500
311;;30-003;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.560
312;;30-004;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.589
313;;30-005;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.696
314;;30-006;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.660
319;;30-007;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.661
320;;30-008;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.692
321;;30-009;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.749
322;;30-010;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.765
317;;30-011;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.840
318;;30-012;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.840
330;;30-019;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.295
328;;30-023;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.615
327;;30-024;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.854
334;;30-025;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.793
333;;30-026;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.780
323;;30-028;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1378
325;;30-030;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1318
326;;30-033;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1030
329;;30-034;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.297
335;;30-036;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.590
302;;30-041;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1520
340;;30-049;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.533
341;;30-050;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.533
342;;30-051;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.408
339;;30-052;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.336
336;;30-054;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.435
338;;30-056;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.340
308;;30-065;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1560
304;;30-066;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1093
307;;30-067;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1206
309;;30-068;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.632
305;;30-069;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.956
332;;30-077;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.829
324;;30-082;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1195
303;;30-089;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.558
337;;30-235;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.726
331;;30-245;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.263
306;;30-248;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1000
310;;30-253;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.734
1330;;32204004870PE;;PETRA;PVCPE;PRETO EXTERNO;;;688.00;nan;0;0;PERFIL;0.2
1108;;32204004870PT;;PETRA;PVC PTO;PRETO ;BR;;1382.00;nan;0;0;PERFIL;0.0
1175;;32701304870PT;;PETRA;PVC PTO;PRETO ;BR;;64.80;nan;0;0;PERFIL;0.0
1109;;32701904870PT;;PETRA;PVC PTO;PRETO ;BR;;63.95;nan;0;0;PERFIL;0.0
1173;;32720104870PT;;PETRA;PVC PTO;PRETO ;BR;;102.60;nan;0;0;PERFIL;0.0
831;;42-001;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;1020
832;;42-002;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;1253
860;;42-003;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;1120
838;;42-006;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;1550
839;;42-007;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;1273
834;;42-008;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.440
849;;42-012;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.821
848;;42-014;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.365
844;;42-015;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.713
858;;42-021;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.735
857;;42-023;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.586
846;;42-025;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.864
850;;42-026;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.605
833;;42-029;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.240
847;;42-031;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.254
851;;42-032;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;1452
837;;42-033;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;1028
852;;42-035;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;1142
843;;42-039;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.713
861;;42-040;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;1220
840;;42-061;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;1110
841;;42-062;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;1266
842;;42-063;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;1283
835;;42-064;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.521
836;;42-999;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.870
502;;A-026;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.750
503;;A-030;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.564
458;;A-034;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.500
509;;A-041;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.677
525;;A-046;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1040
430;;A-047;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.501
418;;A-048;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.683
404;;A-055;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.463
452;;A-056;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.373
429;;A-058;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.203
482;;A-081;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1187
422;;A-084;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.580
476;;A-090;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.737
369;;A-139;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1033
523;;A-144;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.814
434;;A-152;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.517
384;;A-194;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.653
401;;A-195;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.686
396;;A-203;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.558
440;;A-207;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.595
507;;A-210;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.585
510;;A-211;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.865
480;;A-212;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.780
1076;;AC0430;;PETRA;PVC;BRANCA;BR;;20.00;nan;0;0;PERFIL;0.0
1332;;AC0430PE;;PETRA;PVCPE;PRETO EXTERNO;;;84.00;nan;0;0;PERFIL;0.4
1110;;AC0430PT;;PETRA;PVC PTO;PRETO ;BR;;84.00;nan;0;0;PERFIL;0.0
1095;;AC10744;;PETRA;PVC;BRANCA;BR;;216.00;nan;0;0;PERFIL;0.0
1292;;AC10744PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;337.00;nan;0;0;PERFIL;0.0
1111;;AC10744PT;;PETRA;PVC PTO;PRETO ;BR;;486.00;nan;0;0;PERFIL;0.0
1231;;AC1506;;PETRA;PVC;BRANCA;BR;;17.00;nan;0;0;PERFIL;0.0
1303;;AC1506;;PETRA;PVC PTO;PRETO ;BR;;17.00;nan;0;0;PERFIL;0.0
1309;;AC1506;;PETRA;PVCPE;PRETO EXTERNO;BR;;17.00;nan;0;0;PERFIL;0.0
1230;;AC1509;;PETRA;PVC;BRANCA;BR;;24.00;nan;0;0;PERFIL;0.0
1301;;AC1509;;PETRA;PVC PTO;PRETO ;BR;;24.00;nan;0;0;PERFIL;0.0
1308;;AC1509;;PETRA;PVCPE;PRETO EXTERNO;BR;;24.00;nan;0;0;PERFIL;0.0
1317;;AC2238;;PETRA;PVC;BRANCA;BR;;105.00;nan;0;0;PERFIL;0.0
1248;;AC2238PT;;PETRA;PVC PTO;PRETO ;BR;;126.00;nan;0;0;PERFIL;0.0
1071;;AC24100;;PETRA;PVC;BRANCA;BR;;109.00;nan;0;0;PERFIL;0.0
1294;;AC24100PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;171.00;nan;0;0;PERFIL;0.0
1112;;AC24100PT;;PETRA;PVC PTO;PRETO ;BR;;378.00;nan;0;0;PERFIL;0.0
1058;;AC4222;;PETRA;PVC;BRANCA;BR;;88.00;nan;0;0;PERFIL;0.0
1310;;AC4222PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;93.00;nan;0;0;PERFIL;0.0
1113;;AC4222PT;;PETRA;PVC PTO;PRETO ;BR;;96.00;nan;0;0;PERFIL;0.0
1223;;AC4518;;PETRA;PVC;BRANCA;BR;;36.00;nan;0;0;PERFIL;0.0
1227;;AC4820;;PETRA;PVC;BRANCA;BR;;87.00;nan;0;0;PERFIL;0.0
1298;;AC4820PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;113.00;nan;0;0;PERFIL;0.0
1297;;AC4820PT;;PETRA;PVC PTO;PRETO ;BR;;157.00;nan;0;0;PERFIL;0.0
1070;;AC6022;;PETRA;PVC;BRANCA;BR;;100.00;nan;0;0;PERFIL;0.0
1287;;AC6022AL;;PETRA;PVC;BRANCA;BR;;350.00;nan;0;0;PERFIL;0.0
1114;;AC6022PT;;PETRA;PVC PTO;PRETO ;BR;;63.95;nan;0;0;PERFIL;0.0
1102;;AC6520;;PETRA;PVC;BRANCA;BR;;57.00;nan;0;0;PERFIL;0.0
1296;;AC6520PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;69.00;nan;0;0;PERFIL;0.0
1295;;AC6520PT;;PETRA;PVC PTO;PRETO ;BR;;96.00;nan;0;0;PERFIL;0.0
1229;;AC6716;;PETRA;PVC;BRANCA;BR;;20.00;nan;0;0;PERFIL;0.0
1306;;AC6716PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;25.00;nan;0;0;PERFIL;0.0
1300;;AC6716PT;;PETRA;PVC PTO;PRETO ;BR;;30.00;nan;0;0;PERFIL;0.0
1075;;AC7012;;PETRA;PVC;BRANCA;BR;;87.00;nan;0;0;PERFIL;0.0
1331;;AC7012PE;;PETRA;PVCPE;PRETO EXTERNO;;;87.00;nan;0;0;PERFIL;0.3
1115;;AC7012PT;;PETRA;PVC PTO;PRETO ;BR;;217.00;nan;0;0;PERFIL;0.0
1228;;AC7707;;PETRA;PVC;BRANCA;BR;;19.00;nan;0;0;PERFIL;0.0
1299;;AC7707;;PETRA;PVC PTO;PRETO ;BR;;19.00;nan;0;0;PERFIL;0.0
1302;;AC7707;;PETRA;PVCPE;PRETO EXTERNO;BR;;19.00;nan;0;0;PERFIL;0.0
1072;;AC8814;;PETRA;PVC;BRANCA;BR;;66.00;nan;0;0;PERFIL;0.0
1304;;AC8814PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;113.00;nan;0;0;PERFIL;0.0
1116;;AC8814PT;;PETRA;PVC PTO;PRETO ;BR;;177.00;nan;0;0;PERFIL;0.0
1314;;AC8818;;PETRA;PVC;BRANCA;BR;;87.00;nan;0;0;PERFIL;0.0
995;;AC8818PE;;ALUITA;PVCPE;PRETO EXTERNO;BR;;113.00;nan;0;0;PERFIL;0.0
1305;;AC8818PT;;PETRA;PVC PTO;PRETO ;BR;;177.00;nan;0;0;PERFIL;0.0
631;;AF-018;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.104
1218;;AFV-002;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1216
994;;AL TB 2X1,45;;ALUITA;GRADIL;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.766
1010;;AL TB 5/8x1.4;;ALUITA;GRADIL;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.333
1091;;AL16;;PETRA;PVC;BRANCA;BR;;32.00;nan;0;0;PERFIL;0.0
1238;;AL16;;PETRA;PVC PTO;PRETO ;BR;;32.00;nan;0;0;PERFIL;0.0
1336;;AL16;;PETRA;PVCPE;PRETO EXTERNO;;;32.00;nan;0;0;PERFIL;0.8
1093;;AL17;;PETRA;PVC;BRANCA;BR;;101.00;nan;0;0;PERFIL;0.0
1337;;AL17;;PETRA;PVCPE;PRETO EXTERNO;;;101.00;nan;0;0;PERFIL;0.9
1106;;AL17PT;;PETRA;PVC PTO;PRETO ;BR;;105.00;nan;0;0;PERFIL;0.0
1094;;AL18;;PETRA;PVC;BRANCA;BR;;157.00;nan;0;0;PERFIL;0.0
1338;;AL18;;PETRA;PVCPE;PRETO EXTERNO;;;157.00;nan;0;0;PERFIL;0.10
1107;;AL18PT;;PETRA;PVC PTO;PRETO ;BR;;165.00;nan;0;0;PERFIL;0.0
1092;;AL19;;PETRA;PVC;BRANCA;BR;;56.00;nan;0;0;PERFIL;0.0
1198;;AL19;;PETRA;PVC PTO;PRETO ;BR;;56.00;nan;0;0;PERFIL;0.0
